track_id,direction_bin,direction_label,corridor_id,corridor_rank,point_count,length_m,displacement_m,duration_min,bearing_deg,keep,drop_reason
1755,2,North,D02-C02,2.0,7,39404.01,37949.61,204.82,124.52,True,
1756,7,SouthEast,D07-C01,1.0,9,34187.04,29595.64,165.87,345.88,True,
1757,3,NorthWest,D03-C02,2.0,7,35078.39,34228.56,209.52,139.48,True,
1758,7,SouthEast,D07-C01,1.0,7,18996.12,14847.11,86.93,351.35,True,
1759,3,NorthWest,D03-C02,2.0,11,42442.78,35915.16,247.17,150.49,True,
1760,6,South,,,2,1644.34,1644.34,17.52,300.1,False,too_few_points
1761,3,NorthWest,D03-C01,1.0,6,20926.24,18867.58,143.2,160.37,True,
1762,6,South,,,14,70655.08,59907.29,359.53,312.39,False,dbscan_noise
1763,2,North,,,2,8940.37,8940.37,50.8,111.32,False,too_few_points
1764,2,North,D02-C02,2.0,4,21114.01,20499.91,125.63,126.96,True,
1765,3,NorthWest,,,12,45552.02,27792.99,263.17,135.51,False,dbscan_noise
1766,3,NorthWest,,,2,2012.01,2012.01,20.98,141.62,False,too_few_points
1767,2,North,D02-C02,2.0,5,27337.56,26517.41,130.07,122.82,True,
1768,2,North,D02-C02,2.0,6,39761.63,38246.04,202.27,125.15,True,
1769,2,North,D02-C03,3.0,5,21690.04,20668.45,111.27,119.76,False,non_top_corridor
1770,2,North,,,4,17230.86,16808.06,91.7,129.74,False,dbscan_noise
1771,6,South,D06-C01,1.0,7,40450.56,37675.51,235.62,306.02,True,
1772,3,NorthWest,,,2,1.55,1.55,12.05,173.15,False,too_few_points
1773,0,East,D00-C01,1.0,13,51619.62,43656.85,345.02,27.94,True,
1774,6,South,,,3,5043.02,4946.76,21.28,305.77,False,too_few_points
1775,2,North,,,3,16383.24,15720.7,91.43,121.66,False,too_few_points
1776,2,North,,,2,4208.33,4208.33,23.03,120.95,False,too_few_points
1777,2,North,,,2,1143.23,1143.23,22.73,128.29,False,too_few_points
1778,2,North,D02-C02,2.0,4,27313.12,26513.99,133.58,123.04,True,
1779,3,NorthWest,,,2,1662.86,1662.86,10.05,161.75,False,too_few_points
1780,7,SouthEast,,,2,1014.91,1014.91,15.05,355.79,False,too_few_points
1781,5,SouthWest,,,3,22238.88,22201.69,125.92,269.47,False,too_few_points
1782,3,NorthWest,,,2,2198.67,2198.67,12.98,164.01,False,too_few_points
1783,7,SouthEast,,,3,6692.27,6629.72,25.67,337.21,False,too_few_points
1784,2,North,D02-C01,1.0,7,57263.04,55942.17,180.85,109.23,True,
1785,6,South,,,3,5371.7,5271.95,53.72,289.28,False,too_few_points
1786,4,West,D04-C01,1.0,6,17668.46,12879.31,132.98,181.04,True,
1787,0,East,D00-C03,3.0,4,14044.3,13625.64,79.03,4.3,False,non_top_corridor
1788,4,West,D04-C01,1.0,7,24343.87,18854.44,198.52,189.38,True,
1789,0,East,D00-C03,3.0,4,14231.99,14017.55,79.25,3.5,False,non_top_corridor
1790,7,SouthEast,,,2,1716.28,1716.28,20.43,354.13,False,too_few_points
1791,4,West,,,3,5967.27,5850.17,36.52,211.44,False,too_few_points
1792,4,West,D04-C01,1.0,6,16284.1,11366.04,143.27,180.7,True,
1793,0,East,D00-C03,3.0,4,14330.76,13570.22,82.32,2.47,False,non_top_corridor
1794,5,SouthWest,,,2,1113.39,1113.39,18.0,239.66,False,too_few_points
1795,0,East,,,19,26950.68,3877.31,285.57,38.05,False,too_short
1796,3,NorthWest,D03-C01,1.0,5,13389.4,12062.73,58.03,164.76,True,
1797,6,South,D06-C01,1.0,8,39571.62,38398.27,189.12,304.96,True,
1798,3,NorthWest,,,2,1690.59,1690.59,9.97,148.24,False,too_few_points
1799,6,South,,,3,8809.43,8659.3,53.5,294.87,False,too_few_points
1800,6,South,D06-C01,1.0,5,19234.83,18574.19,87.6,303.87,True,
1801,2,North,,,2,6538.6,6538.6,29.53,122.31,False,too_few_points
1802,7,SouthEast,D07-C01,1.0,5,15165.33,13953.38,79.35,331.39,True,
1803,1,NorthEast,,,2,838.23,838.23,16.62,62.64,False,too_few_points
1804,5,SouthWest,,,2,3408.52,3408.52,22.0,256.32,False,too_few_points
1805,5,SouthWest,,,2,4535.41,4535.41,29.52,241.22,False,too_few_points
1806,5,SouthWest,,,2,4562.29,4562.29,34.5,240.38,False,too_few_points
1807,5,SouthWest,,,2,4473.36,4473.36,33.53,269.2,False,too_few_points
1808,3,NorthWest,,,3,6773.65,6137.34,60.05,177.65,False,too_few_points
1809,4,West,,,2,1141.64,1141.64,22.13,224.05,False,too_few_points
1810,5,SouthWest,,,10,27137.07,11084.2,213.63,244.04,False,dbscan_noise
1811,2,North,,,10,33468.09,27895.58,148.55,116.19,False,dbscan_noise
1812,4,West,,,7,25057.69,14917.79,190.3,183.03,False,dbscan_noise
1813,0,East,D00-C02,2.0,5,20084.66,15119.74,98.28,39.94,True,
1814,7,SouthEast,D07-C01,1.0,4,20011.51,19797.01,111.57,344.97,True,
1815,7,SouthEast,,,3,17057.61,17024.55,97.82,345.51,False,too_few_points
1816,2,North,,,2,10759.24,10759.24,65.55,121.09,False,too_few_points
1817,6,South,D06-C01,1.0,4,19557.14,19128.41,104.13,305.26,True,
1818,5,SouthWest,D05-C02,2.0,4,15063.95,11234.31,63.45,262.17,True,
1819,3,NorthWest,,,2,2985.56,2985.56,16.03,140.41,False,too_few_points
1820,4,West,,,3,4232.53,4123.24,21.98,197.91,False,too_few_points
1821,3,NorthWest,,,2,947.49,947.49,5.0,135.12,False,too_few_points
1822,6,South,,,7,39384.84,34792.13,215.47,274.16,False,dbscan_noise
1823,7,SouthEast,D07-C01,1.0,5,19110.61,17743.51,122.73,321.57,True,
1824,0,East,,,2,1466.05,1466.05,20.12,44.7,False,too_few_points
1825,2,North,D02-C02,2.0,4,21882.52,21375.11,136.67,126.69,True,
1826,2,North,,,3,10579.43,10361.53,54.35,125.75,False,too_few_points
1827,2,North,,,3,12855.56,12813.08,62.57,123.93,False,too_few_points
1828,7,SouthEast,,,7,29405.73,17127.98,163.22,315.17,False,dbscan_noise
1829,2,North,,,3,15068.48,15042.35,74.6,129.81,False,too_few_points
1830,2,North,D02-C02,2.0,4,25898.03,25264.49,151.47,124.58,True,
1831,4,West,D04-C03,3.0,9,31186.55,14860.39,155.48,202.04,False,non_top_corridor
1832,7,SouthEast,,,5,21486.33,16483.69,135.25,315.4,False,dbscan_noise
1833,2,North,,,3,4807.41,4653.97,21.33,115.57,False,too_few_points
1834,7,SouthEast,,,3,5694.29,5594.46,25.18,354.43,False,too_few_points
1835,7,SouthEast,,,3,15573.55,15496.28,89.48,343.67,False,too_few_points
1836,3,NorthWest,,,3,5091.09,5025.96,75.25,145.89,False,too_few_points
1837,0,East,D00-C02,2.0,5,17629.48,14625.44,91.07,44.97,True,
1838,3,NorthWest,D03-C01,1.0,7,19778.84,16752.53,171.68,154.92,True,
1839,0,East,D00-C02,2.0,6,19407.88,14951.9,101.97,43.87,True,
1840,4,West,,,3,5115.25,4224.04,14.83,201.49,False,too_few_points
1841,3,NorthWest,,,2,1663.47,1663.47,6.5,162.93,False,too_few_points
1842,3,NorthWest,,,2,1458.47,1458.47,5.33,160.13,False,too_few_points
1843,3,NorthWest,,,2,1582.75,1582.75,7.32,162.68,False,too_few_points
1844,7,SouthEast,,,2,15080.22,15080.22,112.17,344.81,False,too_few_points
1845,1,NorthEast,D01-C01,1.0,7,25967.14,20991.66,135.18,55.52,True,
1846,1,NorthEast,D01-C01,1.0,4,24833.01,24427.76,128.73,65.54,True,
1847,2,North,,,2,1264.38,1264.38,6.0,99.79,False,too_few_points
1848,7,SouthEast,D07-C01,1.0,10,34463.57,31385.4,160.52,340.78,True,
1849,2,North,D02-C01,1.0,5,17586.67,17072.85,99.9,132.27,True,
1850,3,NorthWest,D03-C01,1.0,4,15705.4,15594.31,110.08,170.95,True,
1851,7,SouthEast,D07-C01,1.0,6,21004.11,20613.62,97.62,345.94,True,
1852,3,NorthWest,,,10,38624.28,26388.0,174.12,163.62,False,dbscan_noise
1853,3,NorthWest,D03-C01,1.0,6,11839.95,10228.47,58.47,151.49,True,
1854,7,SouthEast,D07-C01,1.0,10,33994.74,31430.54,167.83,342.25,True,
1855,5,SouthWest,,,2,22.03,22.03,9.07,237.1,False,too_few_points
1856,5,SouthWest,D05-C01,1.0,7,43753.86,38479.95,324.88,240.69,True,
1857,7,SouthEast,D07-C01,1.0,4,11394.92,10447.91,64.48,338.28,True,
1858,1,NorthEast,,,3,1728.69,488.94,26.5,80.94,False,too_few_points
1859,3,NorthWest,,,3,9899.44,9048.95,55.52,155.34,False,too_few_points
1860,5,SouthWest,,,2,1285.46,1285.46,27.0,225.48,False,too_few_points
1861,7,SouthEast,,,2,6455.97,6455.97,37.0,315.41,False,too_few_points
1862,6,South,D06-C01,1.0,5,22162.08,21723.55,144.33,304.15,True,
1863,7,SouthEast,,,3,7472.61,7247.2,45.45,332.9,False,too_few_points
1864,3,NorthWest,D03-C01,1.0,6,18495.22,17545.83,157.03,147.11,True,
1865,6,South,D06-C01,1.0,8,38637.83,36259.52,232.65,304.32,True,
1866,2,North,,,4,17208.44,15391.55,75.92,129.44,False,dbscan_noise
1867,6,South,D06-C01,1.0,4,20081.68,19546.24,117.13,311.45,True,
1868,2,North,,,3,14258.57,14187.42,86.63,124.28,False,too_few_points
1869,6,South,D06-C02,2.0,6,56694.7,55553.78,167.67,287.43,True,
1870,2,North,,,2,3361.2,3361.2,25.75,111.57,False,too_few_points
1871,6,South,,,2,3819.92,3819.92,50.55,283.21,False,too_few_points
1872,6,South,,,2,3332.52,3332.52,27.68,282.06,False,too_few_points
1873,2,North,D02-C01,1.0,8,54638.5,53414.02,185.5,100.41,True,
1874,2,North,D02-C02,2.0,5,26193.55,25557.02,142.12,123.9,True,
1875,6,South,,,3,8312.32,7948.63,43.48,305.79,False,too_few_points
1876,2,North,D02-C02,2.0,5,34914.84,34018.95,186.18,121.24,True,
1877,3,NorthWest,D03-C01,1.0,11,48011.41,40888.12,241.6,149.14,True,
1878,7,SouthEast,D07-C01,1.0,6,32346.52,29825.53,169.65,346.26,True,
1879,6,South,,,2,5220.32,5220.32,22.0,301.99,False,too_few_points
1880,6,South,D06-C03,3.0,5,26976.78,26115.75,141.67,301.7,False,non_top_corridor
1881,7,SouthEast,D07-C01,1.0,11,31688.82,29096.86,136.68,347.68,True,
1882,7,SouthEast,D07-C01,1.0,11,47075.93,40097.92,211.35,329.8,True,
1883,6,South,,,2,2692.23,2692.23,13.0,312.17,False,too_few_points
1884,1,NorthEast,,,2,248.66,248.66,8.2,72.1,False,too_few_points
1885,3,NorthWest,D03-C01,1.0,10,44306.05,37940.46,190.72,152.5,True,
1886,3,NorthWest,D03-C01,1.0,8,18700.4,12501.32,107.63,166.35,True,
1887,0,East,D00-C01,1.0,14,54128.26,45189.51,352.43,26.44,True,
1888,2,North,,,2,1304.24,1304.24,21.0,127.66,False,too_few_points
1889,4,West,D04-C02,2.0,10,43442.46,35704.47,266.25,206.87,True,
1890,7,SouthEast,,,5,4508.59,3286.51,56.28,332.5,False,too_short
1891,3,NorthWest,,,3,2380.4,2233.14,25.73,144.91,False,too_few_points
1892,2,North,D02-C02,2.0,4,30648.85,29783.03,169.02,121.77,True,
1893,1,NorthEast,,,10,35425.5,28468.2,196.92,55.27,False,dbscan_noise
1894,4,West,D04-C03,3.0,10,34182.86,18107.18,226.65,210.7,False,non_top_corridor
1895,1,NorthEast,D01-C02,2.0,8,23467.63,18742.51,126.33,51.65,True,
1896,7,SouthEast,,,3,7244.41,7090.73,67.15,357.53,False,too_few_points
1897,0,East,D00-C03,3.0,4,11101.56,10893.51,82.12,1.19,False,non_top_corridor
1898,6,South,,,4,18312.79,18252.56,82.13,304.23,False,dbscan_noise
1899,1,NorthEast,D01-C02,2.0,7,24194.66,19349.08,130.62,49.42,True,
1900,4,West,D04-C01,1.0,6,21832.81,15104.18,188.13,223.39,True,
1901,1,NorthEast,,,2,7898.07,7898.07,46.52,82.18,False,too_few_points
1902,2,North,,,3,13357.8,13125.52,76.52,129.06,False,too_few_points
1903,6,South,,,3,8966.58,8779.84,47.92,303.97,False,too_few_points
1904,7,SouthEast,,,2,10305.72,10305.72,62.53,337.39,False,too_few_points
1905,0,East,,,2,2549.0,2549.0,30.52,32.6,False,too_few_points
1906,7,SouthEast,,,3,2918.18,2338.29,33.02,357.41,False,too_few_points
1907,0,East,D00-C03,3.0,5,17651.8,16150.06,107.5,2.43,False,non_top_corridor
1908,7,SouthEast,D07-C01,1.0,7,20875.85,19084.24,141.5,339.85,True,
1909,7,SouthEast,,,2,952.09,952.09,21.2,348.15,False,too_few_points
1910,0,East,D00-C03,3.0,5,19187.07,14217.18,185.7,2.75,False,non_top_corridor
1911,5,SouthWest,D05-C02,2.0,8,17586.88,11835.74,90.33,230.11,True,
1912,7,SouthEast,,,3,21527.67,21425.46,126.3,346.96,False,too_few_points
1913,3,NorthWest,,,2,5712.58,5712.58,38.03,166.09,False,too_few_points
1914,4,West,,,2,1649.98,1649.98,23.0,187.69,False,too_few_points
1915,7,SouthEast,D07-C01,1.0,6,26856.84,25783.09,145.22,322.46,True,
1916,3,NorthWest,D03-C01,1.0,4,14238.63,13765.59,94.65,176.01,True,
1917,4,West,,,2,333.6,333.6,13.53,207.33,False,too_few_points
1918,7,SouthEast,,,3,15706.98,15676.77,100.77,342.84,False,too_few_points
1919,2,North,,,3,5717.28,5641.38,33.92,115.61,False,too_few_points
1920,7,SouthEast,,,2,7887.59,7887.59,45.48,348.14,False,too_few_points
1921,3,NorthWest,,,3,15222.21,14214.75,94.95,141.83,False,too_few_points
1922,1,NorthEast,,,2,2038.17,2038.17,10.63,74.22,False,too_few_points
1923,5,SouthWest,D05-C02,2.0,6,20048.18,10962.38,97.72,240.02,True,
1924,3,NorthWest,D03-C01,1.0,6,12924.93,6542.18,103.73,170.79,True,
1925,7,SouthEast,D07-C01,1.0,7,25089.98,22230.11,148.08,348.41,True,
1926,0,East,,,4,14938.75,11536.69,90.53,34.74,False,dbscan_noise
1927,1,NorthEast,,,2,1291.97,1291.97,8.5,74.98,False,too_few_points
1928,1,NorthEast,,,2,3619.16,3619.16,27.52,71.45,False,too_few_points
1929,1,NorthEast,,,2,6340.32,6340.32,53.52,75.69,False,too_few_points
1930,1,NorthEast,,,9,30501.88,24302.3,159.28,50.41,False,dbscan_noise
1931,4,West,,,11,32584.05,18122.35,247.13,214.59,False,dbscan_noise
1932,4,West,D04-C01,1.0,6,13666.67,10309.28,91.3,209.25,True,
1933,7,SouthEast,,,3,9575.06,8932.33,54.52,316.98,False,too_few_points
1934,7,SouthEast,,,3,14074.34,13301.72,91.03,323.0,False,too_few_points
1935,1,NorthEast,D01-C02,2.0,7,25299.3,20233.9,120.12,46.63,True,
1936,4,West,D04-C01,1.0,4,20312.65,15187.26,145.6,223.01,True,
1937,7,SouthEast,D07-C01,1.0,4,22232.45,22068.24,142.3,348.25,True,
1938,1,NorthEast,,,2,8700.85,8700.85,39.48,83.36,False,too_few_points
1939,1,NorthEast,D01-C01,1.0,7,28058.56,23094.77,146.13,55.89,True,
1940,1,NorthEast,,,2,2519.48,2519.48,12.02,71.57,False,too_few_points
1941,1,NorthEast,,,2,7680.88,7680.88,36.02,75.95,False,too_few_points
1942,1,NorthEast,,,3,6880.47,6507.74,47.73,53.19,False,too_few_points
1943,0,East,,,3,11587.24,11472.28,68.98,4.34,False,too_few_points
1944,1,NorthEast,,,2,3637.41,3637.41,18.2,86.14,False,too_few_points
1945,7,SouthEast,D07-C01,1.0,10,36791.48,31800.79,180.52,347.04,True,
1946,3,NorthWest,,,5,28405.3,27600.37,193.63,138.21,False,dbscan_noise
1947,5,SouthWest,,,2,1.74,1.74,6.0,252.88,False,too_few_points
1948,4,West,D04-C03,3.0,10,33656.02,14579.97,175.65,211.44,False,non_top_corridor
1949,6,South,,,3,6734.49,6602.9,37.63,292.59,False,too_few_points
1950,5,SouthWest,D05-C02,2.0,6,20289.93,13314.19,129.72,235.54,True,
1951,2,North,,,2,5263.23,5263.23,32.3,107.99,False,too_few_points
1952,4,West,D04-C01,1.0,6,15913.93,12258.17,85.87,211.9,True,
1953,0,East,,,4,7913.89,5623.79,41.03,38.95,False,dbscan_noise
1954,2,North,,,2,4872.31,4872.31,21.55,105.75,False,too_few_points
1955,5,SouthWest,D05-C02,2.0,6,20019.53,12662.42,130.57,237.85,True,
1956,2,North,,,4,10920.87,10427.8,60.22,99.84,False,dbscan_noise
1957,5,SouthWest,,,3,4456.17,3753.67,22.67,257.7,False,too_few_points
1958,4,West,D04-C01,1.0,4,7872.36,7587.5,47.03,189.41,True,
1959,1,NorthEast,D01-C02,2.0,4,13780.17,10946.61,66.22,85.84,True,
1960,7,SouthEast,D07-C01,1.0,6,27197.68,25678.08,157.2,322.57,True,
1961,2,North,,,3,13779.18,13579.27,83.08,127.84,False,too_few_points
1962,7,SouthEast,D07-C01,1.0,6,26438.63,25357.93,152.15,322.5,True,
1963,1,NorthEast,D01-C01,1.0,10,52096.59,46114.45,298.3,61.7,True,
1964,1,NorthEast,,,2,788.76,788.76,15.0,70.02,False,too_few_points
1965,7,SouthEast,D07-C01,1.0,6,50056.87,42844.61,235.63,335.58,True,
1966,7,SouthEast,D07-C01,1.0,5,15265.45,14983.22,95.55,343.93,True,
1967,6,South,D06-C01,1.0,6,39176.01,36913.78,241.45,305.57,True,
1968,6,South,,,4,6043.03,5894.65,52.5,311.56,False,dbscan_noise
1969,0,East,,,8,17739.41,11578.01,118.7,36.73,False,dbscan_noise
1970,0,East,D00-C03,3.0,4,11719.77,9351.45,63.03,23.03,False,non_top_corridor
1971,4,West,D04-C01,1.0,4,11027.66,8848.08,89.25,206.37,True,
1972,2,North,,,2,2130.5,2130.5,35.3,94.42,False,too_few_points
1973,0,East,D00-C02,2.0,9,26166.54,17447.69,134.38,8.57,True,
1974,3,NorthWest,,,2,3436.97,3436.97,35.02,178.2,False,too_few_points
1975,6,South,,,2,1463.39,1463.39,14.02,282.01,False,too_few_points
1976,4,West,D04-C01,1.0,7,28784.86,21513.4,274.28,224.17,True,
1977,1,NorthEast,D01-C02,2.0,4,9092.84,8763.61,54.05,79.96,True,
1978,5,SouthWest,,,4,7933.97,7627.06,65.12,263.13,False,dbscan_noise
1979,6,South,,,2,5100.22,5100.22,16.53,309.83,False,too_few_points
1980,6,South,,,3,9328.42,9186.2,43.85,308.47,False,too_few_points
1981,6,South,D06-C01,1.0,4,18703.69,18282.16,80.97,312.01,True,
1982,2,North,,,2,557.52,557.52,20.2,107.38,False,too_few_points
1983,3,NorthWest,,,2,4755.46,4755.46,25.45,140.06,False,too_few_points
1984,2,North,,,3,11036.44,10771.52,55.32,116.87,False,too_few_points
1985,6,South,D06-C01,1.0,10,39605.2,37887.13,165.57,305.28,True,
1986,2,North,D02-C02,2.0,5,32691.3,31795.41,159.13,120.78,True,
1987,7,SouthEast,,,14,55478.75,47630.94,272.67,327.99,False,dbscan_noise
1988,3,NorthWest,D03-C03,3.0,15,55130.52,47410.91,279.65,147.61,False,non_top_corridor
1989,5,SouthWest,,,2,23.6,23.6,5.77,230.91,False,too_few_points
1990,2,North,D02-C02,2.0,5,29718.61,28840.78,145.55,122.57,True,
1991,4,West,,,3,4438.46,4353.8,33.78,188.43,False,too_few_points
1992,0,East,,,2,5881.49,5881.49,43.07,21.11,False,too_few_points
1993,4,West,,,3,7171.33,7014.57,51.73,183.63,False,too_few_points
1994,5,SouthWest,D05-C02,2.0,7,22414.11,13415.56,125.18,241.93,True,
1995,2,North,,,3,5284.1,5216.74,35.52,96.8,False,too_few_points
1996,6,South,,,2,3403.08,3403.08,13.52,296.45,False,too_few_points
1997,6,South,,,3,13943.58,13873.51,66.17,304.33,False,too_few_points
1998,6,South,D06-C01,1.0,6,39725.67,37998.83,187.67,304.78,True,
1999,6,South,D06-C01,1.0,6,27488.93,22514.15,125.58,310.04,True,
2000,2,North,,,3,15848.45,15735.22,83.15,125.79,False,too_few_points
2001,2,North,,,3,14938.92,14872.02,101.2,124.18,False,too_few_points
2002,2,North,,,2,8262.65,8262.65,31.97,122.73,False,too_few_points
2003,6,South,D06-C01,1.0,9,39837.8,38815.88,206.18,300.97,True,
2004,2,North,,,2,12161.28,12161.28,55.02,114.83,False,too_few_points
2005,6,South,,,2,2430.33,2430.33,9.18,309.61,False,too_few_points
2006,6,South,,,3,6911.35,6793.68,38.02,278.78,False,too_few_points
2007,2,North,,,3,6874.3,6234.78,51.72,119.01,False,too_few_points
2008,2,North,,,2,6176.91,6176.91,30.05,122.07,False,too_few_points
2009,4,West,D04-C02,2.0,12,52347.49,44296.34,222.98,204.8,True,
2010,2,North,,,3,7214.9,6570.89,34.18,121.73,False,too_few_points
2011,3,NorthWest,D03-C01,1.0,6,24571.57,22340.65,103.5,162.1,True,
2012,7,SouthEast,,,4,15145.6,6956.84,98.97,338.62,False,dbscan_noise
2013,2,North,,,2,5337.14,5337.14,20.5,119.61,False,too_few_points
2014,4,West,,,5,13387.59,12960.07,81.33,184.61,False,dbscan_noise
2015,4,West,,,6,24691.89,20243.01,153.0,223.39,False,dbscan_noise
2016,7,SouthEast,,,4,8382.25,7580.91,49.52,358.98,False,dbscan_noise
2017,0,East,D00-C01,1.0,6,29491.67,28889.51,180.67,12.57,True,
2018,5,SouthWest,,,3,6798.77,4582.99,33.53,239.11,False,too_few_points
2019,4,West,D04-C02,2.0,11,51246.41,44068.3,278.25,204.22,True,
2020,6,South,,,2,3628.13,3628.13,17.18,305.63,False,too_few_points
2021,5,SouthWest,,,3,8469.19,5580.67,46.05,253.13,False,too_few_points
2022,2,North,,,2,1679.96,1679.96,10.02,124.09,False,too_few_points
2023,5,SouthWest,,,3,9351.78,5940.26,45.8,258.34,False,too_few_points
2024,2,North,D02-C02,2.0,4,33985.64,33084.76,179.62,121.37,True,
2025,6,South,D06-C01,1.0,8,38214.11,36864.5,183.08,303.14,True,
2026,2,North,,,3,12584.89,12545.85,61.55,122.32,False,too_few_points
2027,6,South,,,3,4287.9,4212.21,31.53,305.04,False,too_few_points
2028,6,South,,,3,5514.5,5432.79,50.55,304.74,False,too_few_points
2029,6,South,D06-C03,3.0,7,26302.64,22656.13,181.13,304.38,False,non_top_corridor
2030,3,NorthWest,D03-C01,1.0,8,27428.36,23389.72,157.1,175.54,True,
2031,6,South,D06-C01,1.0,5,22627.8,22153.39,116.13,303.59,True,
2032,2,North,,,4,19108.83,18680.52,83.02,126.96,False,dbscan_noise
2033,5,SouthWest,,,3,1528.74,1266.96,78.27,227.04,False,too_few_points
2034,7,SouthEast,D07-C01,1.0,5,16502.67,16176.57,93.35,324.8,True,
2035,0,East,D00-C01,1.0,12,51384.28,43484.05,312.72,27.39,True,
2036,4,West,,,9,43154.38,37557.21,193.58,214.12,False,dbscan_noise
2037,6,South,D06-C03,3.0,4,22402.01,21115.53,106.12,299.97,False,non_top_corridor
2038,7,SouthEast,D07-C01,1.0,8,16603.88,10489.5,117.87,345.69,True,
2039,3,NorthWest,D03-C01,1.0,7,15920.48,8529.22,106.28,166.32,True,
2040,7,SouthEast,D07-C01,1.0,6,14684.43,11260.42,92.82,342.07,True,
2041,3,NorthWest,D03-C01,1.0,6,13645.49,6358.49,77.72,170.29,True,
2042,7,SouthEast,D07-C01,1.0,8,18511.81,14255.81,146.7,345.8,True,
2043,3,NorthWest,D03-C01,1.0,5,18982.3,17399.81,96.08,158.08,True,
2044,2,North,D02-C02,2.0,4,29438.73,28573.51,140.05,123.09,True,
2045,7,SouthEast,D07-C01,1.0,6,27729.46,26059.52,190.12,322.84,True,
2046,6,South,,,3,9633.5,9339.77,52.4,288.6,False,too_few_points
2047,2,North,,,3,9554.41,9336.89,43.73,126.71,False,too_few_points
2048,4,West,D04-C02,2.0,9,38124.29,31447.42,163.57,210.48,True,
2049,2,North,,,3,6568.48,6516.52,51.08,102.86,False,too_few_points
2050,2,North,,,3,4637.28,4557.62,44.05,100.59,False,too_few_points
2051,6,South,D06-C01,1.0,5,15367.52,14785.33,86.73,305.07,True,
2052,3,NorthWest,,,2,1536.61,1536.61,8.48,138.65,False,too_few_points
2053,2,North,,,3,13709.32,13649.2,84.75,122.93,False,too_few_points
2054,6,South,D06-C01,1.0,4,33813.72,32926.44,162.48,300.91,True,
2055,6,South,D06-C01,1.0,7,39762.4,38227.69,211.12,304.97,True,
2056,2,North,D02-C03,3.0,6,22099.65,21134.89,114.33,119.45,False,non_top_corridor
2057,2,North,,,2,397.52,397.52,16.83,127.62,False,too_few_points
2058,2,North,,,2,5929.01,5929.01,38.52,121.63,False,too_few_points
2059,2,North,D02-C02,2.0,4,29694.02,28899.4,147.47,122.37,True,
2060,6,South,D06-C01,1.0,4,22983.94,22597.37,145.87,304.02,True,
2061,3,NorthWest,D03-C01,1.0,11,46531.71,39596.89,246.72,150.38,True,
2062,4,West,D04-C02,2.0,8,46858.99,39253.68,273.75,212.79,True,
2063,3,NorthWest,D03-C01,1.0,8,25719.75,23850.83,137.95,157.28,True,
2064,7,SouthEast,,,13,55946.7,47906.26,344.32,327.3,False,dbscan_noise
2065,2,North,,,4,2302.95,297.91,26.03,125.19,False,too_short
2066,3,NorthWest,D03-C04,4.0,7,26103.31,23574.87,144.57,140.85,False,non_top_corridor
2067,6,South,D06-C03,3.0,6,24722.01,23492.29,150.47,302.83,False,non_top_corridor
2068,6,South,D06-C01,1.0,5,29872.87,29001.34,127.52,303.22,True,
2069,7,SouthEast,,,3,8235.71,7706.81,37.23,315.39,False,too_few_points
2070,2,North,D02-C02,2.0,6,31478.85,30255.73,136.68,124.37,True,
2071,4,West,,,8,23603.29,19786.23,108.83,212.88,False,dbscan_noise
2072,0,East,D00-C01,1.0,17,54729.8,44739.11,280.0,25.26,True,
2073,2,North,,,2,71.21,71.21,39.03,124.03,False,too_few_points
2074,3,NorthWest,,,2,203.18,203.18,3.3,140.74,False,too_few_points
2075,4,West,D04-C02,2.0,12,43508.96,33998.48,204.2,208.66,True,
2076,0,East,,,6,24591.41,20109.54,129.68,44.59,False,dbscan_noise
2077,0,East,D00-C01,1.0,6,19139.56,18673.32,101.13,7.43,True,
2078,2,North,,,2,96.77,96.77,29.2,134.98,False,too_few_points
2079,3,NorthWest,,,2,9605.6,9605.6,45.5,179.09,False,too_few_points
2080,4,West,,,2,2317.36,2317.36,11.0,200.29,False,too_few_points
2081,4,West,,,2,1301.21,1301.21,6.0,217.52,False,too_few_points
2082,5,SouthWest,,,3,5340.21,5016.81,25.97,252.02,False,too_few_points
2083,4,West,,,3,11541.22,8886.51,56.08,207.66,False,too_few_points
2084,0,East,D00-C01,1.0,13,49747.41,41636.45,258.15,29.4,True,
2085,6,South,D06-C01,1.0,4,25468.28,25351.38,200.53,306.86,True,
2086,7,SouthEast,,,2,5.55,5.55,11.87,350.41,False,too_few_points
2087,6,South,D06-C03,3.0,6,9808.84,7577.99,85.9,310.36,False,non_top_corridor
2088,6,South,D06-C01,1.0,6,38425.59,36878.5,200.7,305.42,True,
2089,3,NorthWest,,,2,960.61,960.61,54.57,146.51,False,too_few_points
2090,2,North,,,3,17965.95,17308.0,105.8,125.78,False,too_few_points
2091,2,North,,,2,8359.2,8359.2,47.13,119.44,False,too_few_points
2092,0,East,D00-C01,1.0,11,43475.89,35176.38,281.02,27.6,True,
2093,0,East,,,2,5807.26,5807.26,32.52,24.7,False,too_few_points
2094,1,NorthEast,,,2,708.02,708.02,44.97,75.31,False,too_few_points
2095,4,West,,,4,21766.21,21531.22,124.0,186.25,False,dbscan_noise
2096,5,SouthWest,D05-C01,1.0,7,26042.41,21428.46,151.5,225.72,True,
2097,6,South,D06-C03,3.0,5,10832.89,8584.79,77.6,311.02,False,non_top_corridor
